collection_name,asset_url,asset_img_url,event_contract_address,event_quantity,event_total_price
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374082,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.3
Hero-NFT - E7P2J1U3lP,https://testnets.opensea.io/assets/rinkeby/0x3bf9ba874f8d90fb67c9bb2183afebdf34bdbe2d/50001,https://lh3.googleusercontent.com/UFJq_rQhSsU5L72_SnRaqsmGyYVe0py9C5xnw811OCIAhZFnbxm46dnAaKRthbnk6ipCEfyGhPyRhn4-Z2vr7O28qVda-TM7lsX4OMc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
zunk punk,https://testnets.opensea.io/assets/rinkeby/0x7829fd503bbde8d5610f063c6fd686f0c96a3bba/5,https://lh3.googleusercontent.com/y4fJKezKIwtQpJBaX3YU9m_MilxDESHgOQku-Dcugds8hla3eh6vpPYo07V--DWVbhoXiOjLtrPgqSGxEyia1TbWVufOoBIigKpQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.008
Hero-NFT - E7P2J1U3lP,https://testnets.opensea.io/assets/rinkeby/0x3bf9ba874f8d90fb67c9bb2183afebdf34bdbe2d/48501,https://lh3.googleusercontent.com/UFJq_rQhSsU5L72_SnRaqsmGyYVe0py9C5xnw811OCIAhZFnbxm46dnAaKRthbnk6ipCEfyGhPyRhn4-Z2vr7O28qVda-TM7lsX4OMc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
TestClaimTestInfo,https://testnets.opensea.io/assets/rinkeby/0x6f4b720d21a7e6caa357ed6a854e587415447152/175,https://lh3.googleusercontent.com/fliuZIK0Yi4XRMTTOjyywVsBB2w0Ssd_ntcyOqISWkCwcHtTxGyQ9vSBuO1XIH8mjJ2v5RQB_JQ977KxQOVrnaPAuhdyGDvWjHqKrw,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-06
PlayTigerTMP V2,https://testnets.opensea.io/assets/rinkeby/0xd11e32154f40a24cca99124a3b51b4cbcecd047f/20,https://lh3.googleusercontent.com/ZXtGa7DDRuz8AOQ3vGGfVTIjDyuYg7H-IXy5toUSjMIdgiqPabM_BwAJ_QxXxdgywxwZc0_17l2qh7YBGnm33FVDRlksSrXwiJ2PNQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-06
Azuki God,https://testnets.opensea.io/assets/rinkeby/0xb74bf94049d2c01f8805b8b15db0909168cabf46/7,https://lh3.googleusercontent.com/YOYH5FxGnrm0Vpy_wLoB1GJaM3zElp993-FO8KHTpIB4dpuIP9LexKUEtBsPsiPp0Fn1stqvJn9MT6ujcapNvQ31JQ81QeQTtwY0wg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.9
Rio NFT Marketplace,https://testnets.opensea.io/assets/rinkeby/0x99617a6b80eeffa089b56cd2f42b2ca19191df0b/1,https://lh3.googleusercontent.com/NFCe25Hd0QE9EUUS3wVDR-l9rylawzkbtwkOcJ18lf2r560WVJY8onQhI2POvRxp-tLA63rm469f7OiJDE8QsMsjWDLMBB5fMtGx,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1e-05
Hero-NFT - E7P2J1U3lP,https://testnets.opensea.io/assets/rinkeby/0x3bf9ba874f8d90fb67c9bb2183afebdf34bdbe2d/48501,https://lh3.googleusercontent.com/UFJq_rQhSsU5L72_SnRaqsmGyYVe0py9C5xnw811OCIAhZFnbxm46dnAaKRthbnk6ipCEfyGhPyRhn4-Z2vr7O28qVda-TM7lsX4OMc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374082,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.3
Hero-NFT - E7P2J1U3lP,https://testnets.opensea.io/assets/rinkeby/0x3bf9ba874f8d90fb67c9bb2183afebdf34bdbe2d/48202,https://lh3.googleusercontent.com/UFJq_rQhSsU5L72_SnRaqsmGyYVe0py9C5xnw811OCIAhZFnbxm46dnAaKRthbnk6ipCEfyGhPyRhn4-Z2vr7O28qVda-TM7lsX4OMc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
VN Tokens,https://testnets.opensea.io/assets/rinkeby/0x96ad7b10cdd522aee6653a6f2a11c994ce4e89b4/38,https://lh3.googleusercontent.com/j1crEw_2biGC7uDwvSS3CKd9j4X-zcd7fAWFyDqPn40KtBdi4I-bEngLyTnL6LKAEb0h3uaPrlGw5_E_x9vnUrEx3Bd0WLnCf_Pdzmc,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
FAKE MEKAVERSE V2,https://testnets.opensea.io/assets/rinkeby/0x4ccb7324b38686b47a6bb6a186b3ae1ca12f65ed/720,https://lh3.googleusercontent.com/l3FDHfAh66oG2xgzf2lCOjXvlFlrYfQfZJupUCRDNe3b55DXSzGWBljcbFBnGCt2VjO4NidJSTim-sbrKOeoAr1vT6ymf-BOMSHiA1k,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374081,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.2
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/11,https://lh3.googleusercontent.com/sX-mG7oMTa402iiJXdpAxxM2H4mHDldJ0rydqzVFHSWcgu0qJAwNrxE1VnCxZv2pVLNEpZBDnDiXIFKdsPExfYnd,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
Azuki God,https://testnets.opensea.io/assets/rinkeby/0xb74bf94049d2c01f8805b8b15db0909168cabf46/424,https://lh3.googleusercontent.com/Z3W2aVae8kwUG2n4yuRXcPoP8J6EzUVXDz7E9hmb_penEXz08AxJjY3JcrC7V5E18ghThMXDCQmhADL-Phj3gTM_7LAEmv62GuEGNQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
GFT Meta V2,https://testnets.opensea.io/assets/rinkeby/0xb2d9c13c4348be0648729185d1b06f7acac42485/101030101010303040101010101010101010101,https://lh3.googleusercontent.com/5PxTE2p7pNWDO82rvxH76KmztpN_gVggAKZ9bWzJmI4s98hI_nAsG7pAXLKBZI4ExJ87zBZUb0YiFGwCfqyl7o5vQ8WjmiS4PZcvJQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.5
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/15,https://lh3.googleusercontent.com/Dq29d4Zlyn_RmR-1ur0ouCSAgAcsc1tkxwp7n6ldpHw5dhgEaYlBT5mMIEBTqXr4TudngvmLHFDGDu5xnbT2hk4,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.9
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/16,https://lh3.googleusercontent.com/2FLYj8wyfBATaxE1_Kq07AWsTJiSecUPsOP7t6o_bGiZ2_-qbj4ag1P3jHAnx8M0tXwZ0Se5i07OL02FqP81Fo29xA,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374084,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
FunPlay Official Collection,https://testnets.opensea.io/assets/rinkeby/0x88b48f654c30e99bc2e4a1559b4dcf1ad93fa656/38354294808502372072962502832656281013144003930188351968188965770034054955009,https://lh3.googleusercontent.com/RwJTMwz5Xt3joCHKY-b9r_sM1PASzz4-ZpMx_oQwqI6mSupaIQiOtIGAxywtE4uSJJmBoEYc0rYcyaiv-IUxhBZbjSSsjL-2itb0,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,1.0
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374085,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374085,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/9,https://lh3.googleusercontent.com/fgPXkZudMEM5BIgZoMEZF82-w1rLCHCFRzKNFlUqFiePtCaiEAVLQ6Wz-oQs-rdTJW-zchSoKumR5KYRYzV1GFzyOg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/12,https://lh3.googleusercontent.com/85uxrtVDnJhFN684HK5Zzqx3IZV0fxRM5cT6K1Ld6cD-Zx3xK4qoRF6HAv-P5z7A_GwosQDX7YzqRDXgUaSol8UQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
Creature - gCbtJnq23d,https://testnets.opensea.io/assets/rinkeby/0xdbb9ffd84af73fe66f4ec1becfcd1a666bc9403f/22,https://lh3.googleusercontent.com/y-lUEvo4-8AdKE7emNqIucTax8Ebqfp-75uz17tNw6t5QwfBtOLT_NtzipE8P3DgGOFyMKzRX7pTp3EUmfuq1X4SLQ,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
ShatteredEON - eC3ovEPtRK,https://testnets.opensea.io/assets/rinkeby/0x0b3c747a03f3d8dc09936cf071bd5ec5c368fa2b/29,https://openseauserdata.com/files/0c8c7dfc11f01ba7f306b5e41850d989.svg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02
Mad Marketers,https://testnets.opensea.io/assets/rinkeby/0x4f9bb0c8e4cf4b8ba19edc8670fa018940fe064c/316921268204779836199,https://lh3.googleusercontent.com/D2k6ca3pD9U2-UEFefvlVCP1aCAmjMFc-UKtPwZUBUd6wq6dWJZeoO832WXBd4IB6iDaVU6BGiJIp3LghJ0biBYXNZAgimYdPrUX,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.025
ShatteredEON - 9A7crduosy,https://testnets.opensea.io/assets/rinkeby/0x6a9b82a35c86a02ba74c964ee64c71f0d57b96cc/221,https://openseauserdata.com/files/4acf31a5214a32e685a845b2ee66e85f.svg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
OnionFarm-26,https://testnets.opensea.io/assets/baobab/0xcc768cf97dec42c566802ade4315a2fe5325f300/26,https://lh3.googleusercontent.com/uJXDMC86X8XSHJm-pmuxLLAhUlEuTTBeHk2lqgV6mL0ebbiTyhB7-TJJ8KvyI_VlP1OW0flRNQdFYLJNKORYopflHU0oyesEQZqLcA,,1,3.0
nanakusa V4,https://testnets.opensea.io/assets/rinkeby/0x8fc2ccb815dc211c3824d20c954f16f9686ff7e2/1269,,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,2e-05
MultiFaucet NFT - q55YxxItOz,https://testnets.opensea.io/assets/rinkeby/0xf5de760f2e916647fd766b4ad9e85ff943ce3a2b/374085,https://lh3.googleusercontent.com/jDFIJBe7q7oE208GMI0gRWX8sNhw2apWX9vdsG_fBwVxy1A9nuA09azjOpFL1LRUFlN53tmkObnyjNyhcF1yTd02JOJh7hIpfrS_,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.1
ShatteredEON - 9A7crduosy,https://testnets.opensea.io/assets/rinkeby/0x6a9b82a35c86a02ba74c964ee64c71f0d57b96cc/230,https://openseauserdata.com/files/fb962f2737854880e8f96657f55e4d3e.svg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
MYZ_NFT,https://testnets.opensea.io/assets/rinkeby/0x2f6ef27b543fbc9a7d5eb8455829ac64f9373bdc/3,https://lh3.googleusercontent.com/mqQioMwf_FQKbGsANKj6zsEHzLPhoLFF2iA1HiIIRhpIzqXtnAMc6w6MmrjOCcfdRldEy05tkbOTcqnC64jcKpIJqK8hCrxgfXza,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.02
Old Bored Ape Testing Club V1,https://testnets.opensea.io/assets/rinkeby/0xf96bf3147f1b087b90be0db7e54dacbc9c181a3c/1352,https://lh3.googleusercontent.com/3lRi6eEg1q_ZUx8F3ZIOnyhH84HPTq8I10SQumA9uBnaXYgidDi_iL-0peyTNVuUjkctpoyemL3r8MxBxB7GVa-20YoKlnC-2joX,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,12.0
ShatteredEON - 9A7crduosy,https://testnets.opensea.io/assets/rinkeby/0x6a9b82a35c86a02ba74c964ee64c71f0d57b96cc/234,https://openseauserdata.com/files/d9497dd885e9563497203de4bd38c3d4.svg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
ShatteredEON - 9A7crduosy,https://testnets.opensea.io/assets/rinkeby/0x6a9b82a35c86a02ba74c964ee64c71f0d57b96cc/219,https://openseauserdata.com/files/170a8b0e727035e64de193d52c44e5d7.svg,0xdd54d660178b28f6033a953b0e55073cfa7e3744,1,0.01
